ESTRATÉGIA ASSIMETRIA DE BAIXA;ASSIMETRIA ONLY;ENTROPIA ONLY;ESTRATÉGIA COM ASSIMETRIA DE ALTA;Data
3,247822873;2,827838872;2,929564814;1,715168189;18/10/2019
3,270484563;2,847570123;2,954974781;1,727905455;21/10/2019
3,28237454;2,857922578;2,959948271;1,736091026;22/10/2019
3,290686899;2,865160045;2,952643085;1,733854215;23/10/2019
3,28733011;2,862237331;2,960916452;1,728865573;24/10/2019
3,281402981;2,857076653;2,924720391;1,72138102;25/10/2019
3,308767263;2,880902393;2,939066475;1,731921457;28/10/2019
3,292533559;2,866767909;2,936077102;1,729232022;29/10/2019
3,318437079;2,889321781;2,944910001;1,739278053;30/10/2019
3,297872042;2,871416059;2,934737011;1,735503185;31/10/2019
3,319859612;2,890560363;2,951128243;1,742754815;01/11/2019
3,320793545;2,891373526;2,961962477;1,745287997;04/11/2019
3,322625091;2,89296823;2,966489814;1,748534391;05/11/2019
3,336447535;2,90500326;2,969015911;1,753465977;06/11/2019
3,363805583;2,928823571;3,001984393;1,774636125;07/11/2019
3,325464215;2,89544022;2,968433082;1,753253681;08/11/2019
3,356955516;2,922859303;2,986698031;1,759094738;11/11/2019
3,318020886;2,888959407;2,959813675;1,743860579;12/11/2019
3,29641137;2,870144271;2,947004502;1,740494429;13/11/2019
3,34225334;2,910058302;2,965943576;1,752048891;14/11/2019
3,328385048;2,897983353;2,972858552;1,756716328;18/11/2019
3,312009285;2,883725181;2,965459199;1,752101538;19/11/2019
3,348497046;2,915494619;2,994078954;1,773131231;21/11/2019
3,382861105;2,945414977;3,012491048;1,781148424;22/11/2019
3,382573352;2,945164434;3,012679027;1,778696691;25/11/2019
3,347277481;2,914432759;2,979769891;1,756715409;26/11/2019
3,350987805;2,917663292;3,000419114;1,771737818;27/11/2019
3,362832045;2,927975924;3,00705513;1,776861193;28/11/2019
3,364980155;2,929846257;3,013011687;1,78586093;29/11/2019
3,365999325;2,930733635;3,019464188;1,79253063;02/12/2019
3,363970391;2,928967067;3,033301318;1,802262545;03/12/2019
3,393612802;2,954776345;3,074279879;1,828335512;04/12/2019
3,412610384;2,971317303;3,092004272;1,838374851;05/12/2019
3,434486637;2,990364683;3,100156911;1,840088904;06/12/2019
3,450164006;3,004014773;3,118675972;1,842255442;09/12/2019
3,455998353;3,009094666;3,117806223;1,83581473;10/12/2019
3,480778137;3,030670115;3,132962291;1,84852713;11/12/2019
3,506306251;3,052897126;3,156243043;1,856996914;12/12/2019
3,548676825;3,089788656;3,191067772;1,875814175;13/12/2019
3,544596498;3,086235967;3,180372863;1,874932388;16/12/2019
3,556235023;3,096369485;3,197911116;1,880633053;17/12/2019
3,588779091;3,124705199;3,244607383;1,912007756;18/12/2019
3,613140582;3,145916445;3,253823524;1,917633854;19/12/2019
3,63166992;3,162049709;3,26850927;1,915113296;20/12/2019
3,66021077;3,186899871;3,29246132;1,931325655;23/12/2019
3,702502308;3,223722586;3,333912569;1,954209988;26/12/2019
3,692157324;3,214715338;3,323286687;1,953982171;27/12/2019
3,709316102;3,229655271;3,329984298;1,947111756;30/12/2019
3,730984854;3,248521984;3,369622361;1,977233112;02/01/2020
3,758545132;3,272518374;3,366560935;1,961816139;03/01/2020
3,735246354;3,252232419;3,362580995;1,956987155;06/01/2020
3,724554622;3,242923261;3,332671743;1,955833115;07/01/2020
3,716679287;3,236066305;3,318505937;1,952042364;08/01/2020
3,732062133;3,249459957;3,313061297;1,94762876;09/01/2020
3,744802759;3,260553061;3,319974542;1,943056442;10/01/2020
3,802783155;3,311035869;3,356793908;1,960032197;13/01/2020
3,82802101;3,333010154;3,379403076;1,96896484;14/01/2020
3,818689002;3,324884892;3,362644853;1,951054278;15/01/2020
3,835624358;3,339630294;3,368136476;1,95095716;16/01/2020
3,865366269;3,365526206;3,404507445;1,965009149;17/01/2020
3,886299457;3,383752471;3,418667555;1,974680342;20/01/2020
3,876610849;3,375316721;3,39446901;1,955829512;21/01/2020
3,886725213;3,384123172;3,4070292;1,965574285;22/01/2020
3,934180167;3,425441609;3,434638528;1,980699558;23/01/2020
3,920369085;3,413416472;3,417790078;1,971235068;24/01/2020
3,847598239;3,350055803;3,353574931;1,92990436;27/01/2020
3,885793043;3,383311543;3,378530472;1,947499699;28/01/2020
3,897980326;3,393922858;3,379794703;1,936607697;29/01/2020
3,867158962;3,367087081;3,367439473;1,924564301;30/01/2020
3,813124978;3,320040365;3,333060683;1,899190673;31/01/2020
3,864310494;3,364606955;3,36488809;1,910766479;03/02/2020
3,891454707;3,388241083;3,388260819;1,926968773;04/02/2020
3,922908618;3,415627611;3,403042117;1,939254394;05/02/2020
3,857277601;3,358483503;3,359222649;1,920754433;06/02/2020
3,799169471;3,30788948;3,325506377;1,899186416;07/02/2020
3,755167593;3,269577593;3,293850352;1,877346312;10/02/2020
3,854862533;3,356380734;3,356412129;1,916866618;11/02/2020
3,878195884;3,376696792;3,392493876;1,941065881;12/02/2020
3,860887017;3,361626177;3,368413238;1,919865606;13/02/2020
3,817417444;3,323777762;3,33431305;1,907148922;14/02/2020
3,862423038;3,362963571;3,363335964;1,916148016;17/02/2020
3,836444738;3,340344589;3,336344024;1,911044911;18/02/2020
3,876527684;3,37524431;3,372725803;1,936342054;19/02/2020
3,846180436;3,34882134;3,351210384;1,91805929;20/02/2020
3,80809196;3,315658179;3,335800684;1,92090143;21/02/2020
3,595596807;3,130641299;3,187064005;1,821076809;26/02/2020
3,51444153;3,059980412;3,12292654;1,774741492;27/02/2020
3,54280275;3,084674173;3,124005752;1,771636877;28/02/2020
3,636822535;3,166536026;3,192489915;1,828870413;02/03/2020
3,598106257;3,132826246;3,171911741;1,813759443;03/03/2020
3,675207555;3,199957384;3,255526532;1,86785269;04/03/2020
3,528040986;3,071821289;3,137610469;1,794979242;05/03/2020
3,399563839;2,959957839;3,046178949;1,728479763;06/03/2020
3,08561723;2,686608442;2,829056176;1,553459272;09/03/2020
3,218435229;2,802251417;2,91850834;1,622532196;10/03/2020
3,004724109;2,61617581;2,755803551;1,525093779;11/03/2020
2,599451735;2,263310208;2,436783067;1,323208379;12/03/2020
2,903318817;2,527883487;2,639874238;1,437329688;13/03/2020
2,531408662;2,204065953;2,375083749;1,284846458;16/03/2020
2,673983986;2,328204509;2,480259793;1,345902557;17/03/2020
2,354993162;2,050463178;2,274505981;1,212312115;18/03/2020
2,427573975;2,113658386;2,336046651;1,271150476;19/03/2020
2,365075437;2,059241688;2,294680888;1,241143221;20/03/2020
2,172237985;1,891340524;2,155586424;1,165337627;23/03/2020
2,320875442;2,020757304;2,249432953;1,229503179;24/03/2020
2,526935359;2,200171104;2,395893064;1,309413393;25/03/2020
2,665256219;2,320605351;2,508858824;1,376664753;26/03/2020
2,508810548;2,184390056;2,419512287;1,329732912;27/03/2020
2,550418726;2,220617778;2,454336123;1,336930127;30/03/2020
2,485089941;2,16373682;2,404479858;1,313912874;31/03/2020
2,381448254;2,073497296;2,323198463;1,261410498;01/04/2020
2,401522343;2,090975555;2,337588734;1,274526506;02/04/2020
2,330811109;2,029408165;2,257295978;1,228578528;03/04/2020
2,461723118;2,143391619;2,356285668;1,280325921;06/04/2020
2,52858139;2,201604283;2,390456087;1,32349634;07/04/2020
2,597593877;2,261692594;2,467985913;1,365117581;08/04/2020
2,590471086;2,255490869;2,468492314;1,364238539;09/04/2020
2,628643714;2,2887273;2,497827806;1,373542561;13/04/2020
2,674914947;2,329015086;2,530723823;1,399733217;14/04/2020
2,635707472;2,294877626;2,506378839;1,422842103;15/04/2020
2,601519806;2,265110852;2,471943438;1,421294626;16/04/2020
2,63832168;2,297153784;2,498045073;1,423773787;17/04/2020
2,639127711;2,297855586;2,50142895;1,436039986;20/04/2020
2,706857236;2,356826839;2,527154385;1,455679967;22/04/2020
2,659470059;2,315567414;2,513427509;1,443630896;23/04/2020
2,501264104;2,177819462;2,39791847;1,365683536;24/04/2020
2,559165133;2,228233166;2,461744454;1,408908039;27/04/2020
2,687699371;2,340146325;2,543629556;1,438387647;28/04/2020
2,730546463;2,377452753;2,562661272;1,46673743;29/04/2020
2,625274378;2,285793662;2,514168967;1,431656423;30/04/2020
2,572447382;2,239797855;2,467517823;1,412631172;04/05/2020
2,563852914;2,232314758;2,477978299;1,417824794;05/05/2020
2,537376625;2,209262184;2,45337322;1,405572867;06/05/2020
2,463583229;2,145011194;2,389922695;1,370622805;07/05/2020
2,519412451;2,193621001;2,443371432;1,404939155;08/05/2020
2,508442053;2,184069213;2,430417999;1,386084395;11/05/2020
2,450367791;2,133504677;2,391738255;1,369782875;12/05/2020
2,419730597;2,106829254;2,372931636;1,357084594;13/05/2020
2,48457161;2,163285516;2,41888868;1,386828293;14/05/2020
2,462557292;2,144117924;2,381190588;1,361305869;15/05/2020
2,563765775;2,232238887;2,446691649;1,409594286;18/05/2020
2,513290062;2,188290314;2,419006754;1,406419587;19/05/2020
2,519878265;2,19402658;2,423754004;1,419859187;20/05/2020
2,607298183;2,270142012;2,480022253;1,454734705;21/05/2020
2,593330551;2,257980569;2,48729056;1,459000053;22/05/2020
2,692620325;2,344430937;2,574969446;1,504988317;25/05/2020
2,694136776;2,345751293;2,565142874;1,508661221;26/05/2020
2,763514384;2,40615751;2,630138183;1,563953605;27/05/2020
2,742958047;2,388259364;2,616346941;1,54639017;28/05/2020
2,731195336;2,378017718;2,60631097;1,540421978;29/05/2020
2,768660632;2,410638284;2,628380148;1,560247758;01/06/2020
2,834955189;2,468360128;2,698962373;1,595227289;02/06/2020
2,878042955;2,505876109;2,741313677;1,633284538;03/06/2020
2,903307769;2,527873867;2,753802258;1,636249195;04/06/2020
2,918100518;2,540753729;2,782007604;1,651388919;05/06/2020
2,989854894;2,60322937;2,83006166;1,697654728;08/06/2020
2,974862729;2,590175879;2,81193679;1,685047568;09/06/2020
2,91245613;2,535839231;2,772114758;1,66087191;10/06/2020
2,880944382;2,508402346;2,729426898;1,637122309;12/06/2020
2,856904759;2,487471346;2,708175478;1,625651256;15/06/2020
2,863668849;2,493360755;2,694362037;1,628049478;16/06/2020
2,942234902;2,561767237;2,771660743;1,680407417;17/06/2020
2,974390342;2,589764578;2,787735289;1,67337234;18/06/2020
2,996209303;2,608762074;2,817072743;1,681531974;19/06/2020
2,980247691;2,594864498;2,812827008;1,68268326;22/06/2020
2,970836853;2,586670599;2,79762956;1,677584589;23/06/2020
2,918286436;2,540915606;2,766425452;1,653016467;24/06/2020
2,933374298;2,554052419;2,790744941;1,67944333;25/06/2020
2,870305243;2,49913898;2,734524482;1,643839882;26/06/2020
2,914595109;2,537701614;2,776436611;1,670427606;29/06/2020
2,889906888;2,516205887;2,756521358;1,666132937;30/06/2020
2,905251422;2,529566182;2,7798634;1,688538099;01/07/2020
2,910857305;2,534447154;2,781080299;1,684720619;02/07/2020
2,934346128;2,55489858;2,805295299;1,699835432;03/07/2020
2,977879947;2,592802933;2,831958432;1,718349397;06/07/2020
2,943570716;2,562930313;2,808796007;1,701122071;07/07/2020
2,987137591;2,600863448;2,840629783;1,72478549;08/07/2020
2,970591678;2,586457128;2,82383655;1,711726973;09/07/2020
2,980668209;2,595230638;2,822999646;1,711067127;10/07/2020
2,954485873;2,572434005;2,798191017;1,703842158;13/07/2020
2,972991168;2,588546334;2,791976766;1,70470847;14/07/2020
3,01530128;2,625385221;2,828418398;1,734168845;15/07/2020
2,988517754;2,602065138;2,808855219;1,718773608;16/07/2020
3,02586351;2,634581623;2,836980876;1,744977509;17/07/2020
3,060784387;2,664986794;2,863499188;1,761188614;20/07/2020
3,059400914;2,663782223;2,859814037;1,751619884;21/07/2020
3,091363284;2,69161146;2,895669263;1,753203775;22/07/2020
3,046624593;2,652658039;2,869723909;1,732674175;23/07/2020
3,039504161;2,646458367;2,880935387;1,739772973;24/07/2020
3,099781078;2,698940727;2,928455148;1,766424457;27/07/2020
3,080053636;2,68176429;2,907309345;1,751636259;28/07/2020
3,100589427;2,699644547;2,922275594;1,760327056;29/07/2020
3,109074055;2,707032006;2,932727789;1,767366562;30/07/2020
3,069434564;2,672518396;2,899867791;1,749019902;31/07/2020
3,052759915;2,657999987;2,891788492;1,736790176;03/08/2020
3,007566597;2,618650729;2,856680525;1,713396928;04/08/2020
3,01539072;2,625463096;2,872572589;1,719744257;05/08/2020
3,081471974;2,682999219;2,903796223;1,74845539;06/08/2020
3,046493555;2,652543946;2,876724299;1,739960865;07/08/2020
3,037102496;2,644367268;2,875473966;1,733475504;10/08/2020
3,023434288;2,632466529;2,870070532;1,729513288;11/08/2020
3,005367817;2,616736278;2,831841589;1,710824089;12/08/2020
2,961909132;2,578897344;2,807864677;1,691865567;13/08/2020
2,960103041;2,577324802;2,819262527;1,705108217;14/08/2020
2,911198808;2,534744497;2,766525353;1,665171449;17/08/2020
2,966560558;2,582947282;2,805852916;1,69257818;18/08/2020
2,938925267;2,558885578;2,776913788;1,670097318;19/08/2020
2,946153689;2,565179276;2,783221794;1,672241116;20/08/2020
2,951245745;2,569612865;2,790962342;1,689961512;21/08/2020
2,966165248;2,58260309;2,795119782;1,691685849;24/08/2020
2,976916712;2,591964256;2,801987471;1,706777187;25/08/2020
2,935563777;2,555958771;2,775684945;1,685558801;26/08/2020
2,932447191;2,553245199;2,779395417;1,679991568;27/08/2020
2,98208951;2,596468147;2,825451366;1,707971722;28/08/2020
2,910366216;2,534019569;2,766354404;1,665340317;31/08/2020
2,94960111;2,568180902;2,812960305;1,698955057;01/09/2020
2,943361992;2,56274858;2,82359582;1,716454922;02/09/2020
2,912848314;2,536180701;2,809148589;1,703792934;03/09/2020
2,924712609;2,546510795;2,82275878;1,71310228;04/09/2020
2,926218209;2,547821702;2,82267154;1,707414687;08/09/2020
2,948703297;2,567399188;2,843928483;1,719291009;09/09/2020
2,890189488;2,516451943;2,792445143;1,687332502;10/09/2020
2,842129145;2,474606403;2,732558557;1,654240881;11/09/2020
2,887176373;2,513828462;2,779134693;1,684872849;14/09/2020
2,902065831;2,526792528;2,794117358;1,692003976;15/09/2020
2,891683698;2,517752933;2,793856974;1,691422351;16/09/2020
2,896839202;2,522241767;2,805969948;1,703236696;17/09/2020
2,863167628;2,492924348;2,775797444;1,67626842;18/09/2020
2,83168148;2,465509751;2,758679585;1,667064462;21/09/2020
2,832365396;2,466105228;2,763507951;1,674985619;22/09/2020
2,77949694;2,420073323;2,711419569;1,644980402;23/09/2020
2,801638683;2,439351862;2,729013066;1,661951239;24/09/2020
2,795850951;2,434312557;2,722370791;1,656683533;25/09/2020
2,737013621;2,383083626;2,661536358;1,61552855;28/09/2020
2,705076724;2,355276568;2,642783399;1,602283456;29/09/2020
2,730367468;2,377296904;2,658693974;1,6118667;30/09/2020
2,755047202;2,398785241;2,686341499;1,631175268;01/10/2020
2,715136459;2,364035454;2,653356989;1,617255657;02/10/2020
2,725633054;2,373174709;2,673047535;1,638256171;05/10/2020
2,712664734;2,361883355;2,677578115;1,641746153;06/10/2020
2,711697249;2,361040977;2,668399079;1,639447441;07/10/2020
2,749089804;2,393598209;2,712286856;1,671614917;08/10/2020
2,736877196;2,382964843;2,696875238;1,663838838;09/10/2020
2,765897771;2,408232696;2,699347372;1,667018265;13/10/2020
2,801805563;2,439497163;2,731030588;1,685841818;14/10/2020
2,804178611;2,441563346;2,731007286;1,685351908;15/10/2020
2,793308617;2,432098978;2,718558862;1,673789241;16/10/2020
2,808323204;2,445171991;2,723011302;1,670486983;19/10/2020
2,833133095;2,466773654;2,767751918;1,700057718;20/10/2020
2,830953635;2,464876025;2,777023807;1,703635681;21/10/2020
2,845734961;2,477745942;2,797785591;1,722827516;22/10/2020
2,851053498;2,482376725;2,811277353;1,727048711;23/10/2020
2,852622888;2,483743174;2,814969147;1,73194052;26/10/2020
2,82939357;2,463517696;2,80507739;1,725233096;27/10/2020
2,733806025;2,380290813;2,70190913;1,652161057;28/10/2020
2,771768037;2,413343863;2,708427901;1,653824502;29/10/2020
2,70463674;2,35489348;2,658488862;1,615569153;30/10/2020
2,745424041;2,390406474;2,678447992;1,644627166;03/11/2020
2,78536138;2,425179418;2,721012193;1,678088122;04/11/2020
2,860919137;2,490966614;2,805025766;1,730501467;05/11/2020
2,876188664;2,504261601;2,821725532;1,742149003;06/11/2020
2,881386625;2,5087874;2,850376228;1,756986689;09/11/2020
2,899030039;2,524149301;2,857723169;1,763273422;10/11/2020
2,876609358;2,504627894;2,824022235;1,742527605;11/11/2020
2,822095282;2,457163168;2,78352078;1,710676714;12/11/2020
2,86400564;2,493653994;2,841113759;1,75555569;13/11/2020
2,901606855;2,526392903;2,867816496;1,77374244;16/11/2020
2,914729033;2,53781822;2,887270889;1,784596717;17/11/2020
2,914797862;2,537878148;2,859041971;1,767034177;18/11/2020
2,901323449;2,526146145;2,838320677;1,760835185;19/11/2020
2,907598374;2,531609644;2,844341084;1,758271818;23/11/2020
2,950068687;2,568588015;2,852710637;1,766129665;24/11/2020
2,976873124;2,591926304;2,865932635;1,773128244;25/11/2020
2,989843088;2,603219091;2,867138394;1,780483839;26/11/2020
3,003487464;2,615099079;2,897007538;1,801283904;27/11/2020
2,942558271;2,56204879;2,857281686;1,774803287;30/11/2020
2,964143318;2,580842621;2,875197217;1,79480207;01/12/2020
2,963320209;2,58012595;2,865595703;1,805636361;02/12/2020
2,976479616;2,591583682;2,880170828;1,80760214;03/12/2020
3,00488286;2,616314033;2,894511778;1,802849454;04/12/2020
3,021224887;2,630542831;2,905312249;1,803140979;07/12/2020
3,039819838;2,646733224;2,903456487;1,800895124;08/12/2020
3,050366328;2,655915921;2,935110521;1,792011189;09/12/2020
3,10180346;2,70070159;2,990067187;1,809669474;10/12/2020
3,10298562;2,701730882;3,001445098;1,825827795;11/12/2020
3,083136506;2,684448506;2,978988117;1,816326287;14/12/2020
3,107314942;2,705500369;3,007010382;1,837301138;15/12/2020
3,144655232;2,738012094;3,033809026;1,860333243;16/12/2020
3,14709167;2,74013347;3,042563601;1,856197294;17/12/2020
3,134196899;2,728906153;3,02585088;1,857127498;18/12/2020
3,077412497;2,679464682;2,964904717;1,827285521;21/12/2020
3,101142868;2,700126421;2,982475388;1,836687027;22/12/2020
3,105240636;2,703694297;2,996324832;1,8614503;23/12/2020
3,132104835;2,727084619;3,030035547;1,891084271;28/12/2020
3,13476363;2,729399599;3,027573105;1,880874826;29/12/2020
3,145414926;2,73867355;3,058816434;1,871288808;30/12/2020
3,127752199;2,723294834;3,063675434;1,855085161;04/01/2021
3,138881089;2,732984619;3,058709828;1,840780458;05/01/2021
3,150595509;2,743184218;3,033200223;1,818031277;06/01/2021
3,207430879;2,792670067;3,039130944;1,804731497;07/01/2021
3,271971091;2,848864424;3,151001668;1,863446161;08/01/2021
3,230251983;2,812540117;3,142229387;1,850575628;11/01/2021
3,267407337;2,844890821;3,161034638;1,85870543;12/01/2021
3,23567301;2,817260138;3,153770733;1,860577337;13/01/2021
3,254201798;2,833392922;3,192711752;1,889259106;14/01/2021
3,209246648;2,794251034;3,177195466;1,887959566;15/01/2021
3,215681451;2,799853737;3,187765412;1,884179735;18/01/2021
3,200901795;2,786985275;3,154854118;1,860732212;19/01/2021
3,17899071;2,767907566;3,128983033;1,836502104;20/01/2021
3,156821376;2,748605003;3,107644811;1,815112959;21/01/2021
3,138652697;2,732785761;3,067869212;1,788855047;22/01/2021
3,122827147;2,719006653;3,077550252;1,789898454;26/01/2021
3,125333368;2,721188788;3,056624952;1,786439656;27/01/2021
3,170121349;2,760185124;3,098395898;1,824937379;28/01/2021
3,104110183;2,702710025;3,026686727;1,787588489;29/01/2021
3,172022878;2,761840762;3,089184976;1,810864343;01/02/2021
3,195162063;2,781987762;3,138399755;1,833147763;02/02/2021
3,236699743;2,818154101;3,175046959;1,84740074;03/02/2021
3,220948783;2,804439937;3,156715531;1,837123851;04/02/2021
3,243660975;2,824215159;3,178513539;1,853085349;05/02/2021
